Sample ID,BeadChip Barcode,Sentrix Position,Plate Number,Well Position,Collected Gender
7897440,206680900007,R05C01,Plate_27,E05,Female
7897473,206680900007,R06C01,Plate_27,F05,Male
7898356,206680900007,R07C01,Plate_27,G05,Male
7898380,206680900007,R08C01,Plate_27,H05,Male
7898414,20668090043,R01C01,Plate_27,A06,Male
7923311,20668090043,R02C01,Plate_27,B06,Male
7884265,20668090043,R03C01,Plate_27,C06,Male
7884315,20668090043,R04C01,Plate_27,D06,Male
7897507,20668090043,R05C01,Plate_27,E06,Male
7897549,20668090043,R06C01,Plate_27,F06,Male
7897572,20668090043,R07C01,Plate_27,G06,Male
7897606,20668090043,R08C01,Plate_27,H06,Female
7897648,206680900064,R01C01,Plate_27,A07,Male
7898463,206680900064,R02C01,Plate_27,B07,Male
7923238,206680900064,R03C01,Plate_27,C07,Male
7878812,206680900064,R04C01,Plate_27,D07,Male
7878861,206680900064,R05C01,Plate_27,E07,Male
7878911,206680900064,R06C01,Plate_27,F07,Female
7897697,206680900064,R07C01,Plate_27,G07,Female
7897721,206680900064,R08C01,Plate_27,H07,Female
7898620,206680900066,R01C01,Plate_27,A08,Male
7898653,206680900066,R02C01,Plate_27,B08,Male
7898687,206680900066,R03C01,Plate_27,C08,Male
7898711,206680900066,R04C01,Plate_27,D08,Male
7898745,206680900066,R05C01,Plate_27,E08,Male
7897770,206680900066,R06C01,Plate_27,F08,Female
7900350,206680900066,R07C01,Plate_27,G08,Male
7870728,206680900066,R08C01,Plate_27,H08,Female
7884356,206680900087,R01C01,Plate_27,A09,Male
7897820,206680900087,R02C01,Plate_27,B09,Male
7897853,206680900087,R03C01,Plate_27,C09,Male
7897887,206680900087,R04C01,Plate_27,D09,Male
7898794,206680900087,R05C01,Plate_27,E09,Male
7881550,206680900087,R06C01,Plate_27,F09,Female
7881584,206680900087,R07C01,Plate_27,G09,Female
7881618,206680900087,R08C01,Plate_27,H09,Male
7881642,206680900093,R01C01,Plate_27,A10,Male
7881675,206680900093,R02C01,Plate_27,B10,Male
7897937,206680900093,R03C01,Plate_27,C10,Male
7897960,206680900093,R04C01,Plate_27,D10,Male
7897994,206680900093,R05C01,Plate_27,E10,Female
7898042,206680900093,R06C01,Plate_27,F10,Male
7878994,206680900093,R07C01,Plate_27,G10,Female
7879026,206680900093,R08C01,Plate_27,H10,Female
7879059,206680900125,R01C01,Plate_27,A11,Male
7879117,206680900125,R02C01,Plate_27,B11,Male
7879158,206680900125,R03C01,Plate_27,C11,Male
7879190,206680900125,R04C01,Plate_27,D11,Male
7879232,206680900125,R05C01,Plate_27,E11,Male
7879265,206680900125,R06C01,Plate_27,F11,Male
7881790,206680900125,R07C01,Plate_27,G11,Male
7881832,206680900125,R08C01,Plate_27,H11,Female
7881873,206680900145,R01C01,Plate_27,A12,Male
7881915,206680900145,R02C01,Plate_27,B12,Male
7898117,206680900145,R03C01,Plate_27,C12,Female
162078,206680900145,R04C01,Plate_27,D12,Female
162081,206680900145,R05C01,Plate_27,E12,Female
162084,206680900145,R06C01,Plate_27,F12,Male
162087,206680900145,R07C01,Plate_27,G12,Female
162090,206680900145,R08C01,Plate_27,H12,Female
162093,206972330035,R01C01,Plate_28,A01,Female
162097,206972330035,R02C01,Plate_28,B01,Male
162100,206972330035,R03C01,Plate_28,C01,Male
162103,206972330035,R04C01,Plate_28,D01,Male
162106,206972330035,R05C01,Plate_28,E01,Male
162109,206972330035,R06C01,Plate_28,F01,Female
162112,206972330035,R07C01,Plate_28,G01,Male
162118,206972330035,R08C01,Plate_28,H01,Male
162124,206972330046,R01C01,Plate_28,A02,Female
162127,206972330046,R02C01,Plate_28,B02,Male
162130,206972330046,R03C01,Plate_28,C02,Female
162136,206972330046,R04C01,Plate_28,D02,Male
162142,206972330046,R05C01,Plate_28,E02,Female
162145,206972330046,R06C01,Plate_28,F02,Male
162148,206972330046,R07C01,Plate_28,G02,Male
162151,206972330046,R08C01,Plate_28,H02,Male
162154,206972330047,R01C01,Plate_28,A03,Male
162157,206972330047,R02C01,Plate_28,B03,Male
162160,206972330047,R03C01,Plate_28,C03,Female
162186,206972330047,R04C01,Plate_28,D03,Male
162195,206972330047,R05C01,Plate_28,E03,Female
162198,206972330047,R06C01,Plate_28,F03,Female
162201,206972330047,R07C01,Plate_28,G03,Female
162204,206972330047,R08C01,Plate_28,H03,Male
162207,206972330048,R01C01,Plate_28,A04,Female
162210,206972330048,R02C01,Plate_28,B04,Female
162213,206972330048,R03C01,Plate_28,C04,Male
162216,206972330048,R04C01,Plate_28,D04,Male
162219,206972330048,R05C01,Plate_28,E04,Male
162222,206972330048,R06C01,Plate_28,F04,Male
162225,206972330048,R07C01,Plate_28,G04,Male
162228,206972330048,R08C01,Plate_28,H04,Female
162231,206972330066,R01C01,Plate_28,A05,Female
162234,206972330066,R02C01,Plate_28,B05,Male
162237,206972330066,R03C01,Plate_28,C05,Female
162240,206972330066,R04C01,Plate_28,D05,Female
162243,206972330066,R05C01,Plate_28,E05,Female
162246,206972330066,R06C01,Plate_28,F05,Female
162249,206972330066,R07C01,Plate_28,G05,Male
162252,206972330066,R08C01,Plate_28,H05,Male
162255,206972330090,R01C01,Plate_28,A06,Male
162271,206972330090,R02C01,Plate_28,B06,Female
162274,206972330090,R03C01,Plate_28,C06,Female
162277,206972330090,R04C01,Plate_28,D06,Male
162280,206972330090,R05C01,Plate_28,E06,Female
162283,206972330090,R06C01,Plate_28,F06,Female
162286,206972330090,R07C01,Plate_28,G06,Male
162289,206972330090,R08C01,Plate_28,H06,Male
162292,206972330101,R01C01,Plate_28,A07,Female
162295,206972330101,R02C01,Plate_28,B07,Female
162298,206972330101,R03C01,Plate_28,C07,Male
162301,206972330101,R04C01,Plate_28,D07,Male
162304,206972330101,R05C01,Plate_28,E07,Female
162307,206972330101,R06C01,Plate_28,F07,Male
162310,206972330101,R07C01,Plate_28,G07,Female
162313,206972330101,R08C01,Plate_28,H07,Female
162316,206972330105,R01C01,Plate_28,A08,Female
162319,206972330105,R02C01,Plate_28,B08,Female
162322,206972330105,R03C01,Plate_28,C08,Male
162325,206972330105,R04C01,Plate_28,D08,Male
162328,206972330105,R05C01,Plate_28,E08,Male
162331,206972330105,R06C01,Plate_28,F08,Female
162337,206972330105,R07C01,Plate_28,G08,Male
162340,206972330105,R08C01,Plate_28,H08,Female
162357,206959430016,R01C01,Plate_28,A09,Male
162360,206959430016,R02C01,Plate_28,B09,Female
162363,206959430016,R03C01,Plate_28,C09,Female
162366,206959430016,R04C01,Plate_28,D09,Male
162369,206959430016,R05C01,Plate_28,E09,Female
162372,206959430016,R06C01,Plate_28,F09,Male
162375,206959430016,R07C01,Plate_28,G09,Male
162378,206959430016,R08C01,Plate_28,H09,Male
162381,206959430017,R01C01,Plate_28,A10,Female
162384,206959430017,R02C01,Plate_28,B10,Male
162387,206959430017,R03C01,Plate_28,C10,Female
162390,206959430017,R04C01,Plate_28,D10,Male
162393,206959430017,R05C01,Plate_28,E10,Female
162396,206959430017,R06C01,Plate_28,F10,Male
162399,206959430017,R07C01,Plate_28,G10,Female
162402,206959430017,R08C01,Plate_28,H10,Male
162405,206959430018,R01C01,Plate_28,A11,Male
162408,206959430018,R02C01,Plate_28,B11,Female
162411,206959430018,R03C01,Plate_28,C11,Male
162414,206959430018,R04C01,Plate_28,D11,Female
162417,206959430018,R05C01,Plate_28,E11,Female
162443,206959430018,R06C01,Plate_28,F11,Female
162446,206959430018,R07C01,Plate_28,G11,Male
162449,206959430018,R08C01,Plate_28,H11,Male
162452,206959430040,R01C01,Plate_28,A12,Male
162455,206959430040,R02C01,Plate_28,B12,Male
162458,206959430040,R03C01,Plate_28,C12,Male
162461,206959430040,R04C01,Plate_28,D12,Male
162464,206959430040,R05C01,Plate_28,E12,Male
162467,206959430040,R06C01,Plate_28,F12,Male
162470,206959430040,R07C01,Plate_28,G12,Male
162473,206959430040,R08C01,Plate_28,H12,Female
162476,206959430041,R01C01,Plate_29,A01,Male
162479,206959430041,R02C01,Plate_29,B01,Male
162482,206959430041,R03C01,Plate_29,C01,Male
162488,206959430041,R04C01,Plate_29,D01,Male
162491,206959430041,R05C01,Plate_29,E01,Female
162494,206959430041,R06C01,Plate_29,F01,Male
162497,206959430041,R07C01,Plate_29,G01,Female
162500,206959430041,R08C01,Plate_29,H01,Female
162503,206959430042,R01C01,Plate_29,A02,Male
162506,206959430042,R02C01,Plate_29,B02,Male
162514,206959430042,R03C01,Plate_29,C02,Male
162517,206959430042,R04C01,Plate_29,D02,Male
162520,206959430042,R05C01,Plate_29,E02,Male
162523,206959430042,R06C01,Plate_29,F02,Female
162526,206959430042,R07C01,Plate_29,G02,Male
162529,206959430042,R08C01,Plate_29,H02,Female
162532,206959430064,R01C01,Plate_29,A03,Female
162535,206959430064,R02C01,Plate_29,B03,Male
162538,206959430064,R03C01,Plate_29,C03,Female
162541,206959430064,R04C01,Plate_29,D03,Female
162544,206959430064,R05C01,Plate_29,E03,Female
162547,206959430064,R06C01,Plate_29,F03,Female
162550,206959430064,R07C01,Plate_29,G03,Male
162553,206959430064,R08C01,Plate_29,H03,Female
162556,206959430066,R01C01,Plate_29,A04,Female
162559,206959430066,R02C01,Plate_29,B04,Male
162562,206959430066,R03C01,Plate_29,C04,Male
162565,206959430066,R04C01,Plate_29,D04,Male
162568,206959430066,R05C01,Plate_29,E04,Male
162571,206959430066,R06C01,Plate_29,F04,Female
162581,206959430066,R07C01,Plate_29,G04,Female
162584,206959430066,R08C01,Plate_29,H04,Female
162587,206967080003,R01C01,Plate_29,A05,Male
162590,206967080003,R02C01,Plate_29,B05,Female
162593,206967080003,R03C01,Plate_29,C05,Male
162596,206967080003,R04C01,Plate_29,D05,Male
162599,206967080003,R05C01,Plate_29,E05,Female
162602,206967080003,R06C01,Plate_29,F05,Female
162605,206967080003,R07C01,Plate_29,G05,Female
162631,206967080003,R08C01,Plate_29,H05,Female
162634,206967080026,R01C01,Plate_29,A06,Female
162637,206967080026,R02C01,Plate_29,B06,Female
162640,206967080026,R03C01,Plate_29,C06,Male
162643,206967080026,R04C01,Plate_29,D06,Male
162646,206967080026,R05C01,Plate_29,E06,Female
162649,206967080026,R06C01,Plate_29,F06,Male
162652,206967080026,R07C01,Plate_29,G06,Male
162655,206967080026,R08C01,Plate_29,H06,Male
162658,206967080032,R01C01,Plate_29,A07,Female
162661,206967080032,R02C01,Plate_29,B07,Female
162664,206967080032,R03C01,Plate_29,C07,Female
162667,206967080032,R04C01,Plate_29,D07,Male
162670,206967080032,R05C01,Plate_29,E07,Female
162673,206967080032,R06C01,Plate_29,F07,Male
162676,206967080032,R07C01,Plate_29,G07,Female
162679,206967080032,R08C01,Plate_29,H07,Female
162682,206967080041,R01C01,Plate_29,A08,Male
162685,206967080041,R02C01,Plate_29,B08,Male
162688,206967080041,R03C01,Plate_29,C08,Female
162691,206967080041,R04C01,Plate_29,D08,Male
162694,206967080041,R05C01,Plate_29,E08,Male
162697,206967080041,R06C01,Plate_29,F08,Female
162703,206967080041,R07C01,Plate_29,G08,Male
162722,206967080041,R08C01,Plate_29,H08,Female
162725,206959430044,R01C01,Plate_29,A09,Male
162728,206959430044,R02C01,Plate_29,B09,Male
162731,206959430044,R03C01,Plate_29,C09,Female
162734,206959430044,R04C01,Plate_29,D09,Male
162737,206959430044,R05C01,Plate_29,E09,Male
162740,206959430044,R06C01,Plate_29,F09,Male
162743,206959430044,R07C01,Plate_29,G09,Male
162746,206959430044,R08C01,Plate_29,H09,Male
162749,206959430045,R01C01,Plate_29,A10,Male
162752,206959430045,R02C01,Plate_29,B10,Female
162755,206959430045,R03C01,Plate_29,C10,Female
162758,206959430045,R04C01,Plate_29,D10,Male
162761,206959430045,R05C01,Plate_29,E10,Male
162764,206959430045,R06C01,Plate_29,F10,Female
162767,206959430045,R07C01,Plate_29,G10,Male
162770,206959430045,R08C01,Plate_29,H10,Male
162773,206967080048,R01C01,Plate_29,A11,Female
162776,206967080048,R02C01,Plate_29,B11,Male
162779,206967080048,R03C01,Plate_29,C11,Male
162782,206967080048,R04C01,Plate_29,D11,Male
162785,206967080048,R05C01,Plate_29,E11,Male
162788,206967080048,R06C01,Plate_29,F11,Male
162791,206967080048,R07C01,Plate_29,G11,Male
162794,206967080048,R08C01,Plate_29,H11,Male
162823,206967080068,R01C01,Plate_29,A12,Male
162826,206967080068,R02C01,Plate_29,B12,Male
162829,206967080068,R03C01,Plate_29,C12,Male
162832,206967080068,R04C01,Plate_29,D12,Female
162835,206967080068,R05C01,Plate_29,E12,Male
162838,206967080068,R06C01,Plate_29,F12,Female
162841,206967080068,R07C01,Plate_29,G12,Male
162844,206967080068,R08C01,Plate_29,H12,Female
7807621,205695340043,R01C01,Plate_03,A01,Male
7808439,205695340043,R02C01,Plate_03,B01,Male
7808462,205695340043,R03C01,Plate_03,C01,Female
7808496,205695340043,R04C01,Plate_03,D01,Male
7808520,205695340043,R05C01,Plate_03,E01,Male
7808553,205695340043,R06C01,Plate_03,F01,Female
7808587,205695340043,R07C01,Plate_03,G01,Male
7804065,205695340043,R08C01,Plate_03,H01,Female
7804099,205695340044,R01C01,Plate_03,A02,Male
7804123,205695340044,R02C01,Plate_03,B02,Male
7804156,205695340044,R03C01,Plate_03,C02,Male
7804180,205695340044,R04C01,Plate_03,D02,Male
7804214,205695340044,R05C01,Plate_03,E02,Male
7804248,205695340044,R06C01,Plate_03,F02,Female
7806557,205695340044,R07C01,Plate_03,G02,Female
7806615,205695340044,R08C01,Plate_03,H02,Female
7806649,205695340073,R01C01,Plate_03,A03,Male
7806672,205695340073,R02C01,Plate_03,B03,Male
7806706,205695340073,R03C01,Plate_03,C03,Female
7806730,205695340073,R04C01,Plate_03,D03,Male
7806797,205695340073,R05C01,Plate_03,E03,Male
7808611,205695340073,R06C01,Plate_03,F03,Female
7808645,205695340073,R07C01,Plate_03,G03,Male
7808678,205695340073,R08C01,Plate_03,H03,Male
7808702,205695340075,R01C01,Plate_03,A04,Female
7808736,205695340075,R02C01,Plate_03,B04,Male
7808793,205695340075,R03C01,Plate_03,C04,Male
7808827,205695340075,R04C01,Plate_03,D04,Female
7808850,205695340075,R05C01,Plate_03,E04,Male
7808884,205695340075,R06C01,Plate_03,F04,Female
7795925,205695340075,R07C01,Plate_03,G04,Female
7804271,205695340075,R08C01,Plate_03,H04,Female
7804305,205695340091,R01C01,Plate_03,A05,Male
7804339,205695340091,R02C01,Plate_03,B05,Male
7804362,205695340091,R03C01,Plate_03,C05,Male
7804396,205695340091,R04C01,Plate_03,D05,Male
7806821,205695340091,R05C01,Plate_03,E05,Female
7806854,205695340091,R06C01,Plate_03,F05,Male
7806912,205695340091,R07C01,Plate_03,G05,Male
7806995,205695340091,R08C01,Plate_03,H05,Female
7807027,205695340095,R01C01,Plate_03,A06,Female
7807050,205695340095,R02C01,Plate_03,B06,Male
7807084,205695340095,R03C01,Plate_03,C06,Male
7807118,205695340095,R04C01,Plate_03,D06,Female
7807142,205695340095,R05C01,Plate_03,E06,Male
7807175,205695340095,R06C01,Plate_03,F06,Male
7720865,205695340095,R07C01,Plate_03,G06,Male
7720899,205695340095,R08C01,Plate_03,H06,Male
7720923,205695340101,R01C01,Plate_03,A07,Male
7806946,205695340101,R02C01,Plate_03,B07,Female
7808918,205695340101,R03C01,Plate_03,C07,Male
7808942,205695340101,R04C01,Plate_03,D07,Male
7808975,205695340101,R05C01,Plate_03,E07,Male
7809015,205695340101,R06C01,Plate_03,F07,Male
7809049,205695340101,R07C01,Plate_03,G07,Male
7809072,205695340101,R08C01,Plate_03,H07,Female
7809106,205695340111,R01C01,Plate_03,A08,Male
7809130,205695340111,R02C01,Plate_03,B08,Male
7809155,205695340111,R03C01,Plate_03,C08,Male
7809189,205695340111,R04C01,Plate_03,D08,Female
7809213,205695340111,R05C01,Plate_03,E08,Male
7809247,205695340111,R06C01,Plate_03,F08,Male
7809403,205695340111,R07C01,Plate_03,G08,Male
7809437,205695340111,R08C01,Plate_03,H08,Male
7809460,205695340119,R01C01,Plate_03,A09,Male
7809494,205695340119,R02C01,Plate_03,B09,Male
7809551,205695340119,R03C01,Plate_03,C09,Female
7809585,205695340119,R04C01,Plate_03,D09,Male
7811078,205695340119,R05C01,Plate_03,E09,Male
7811102,205695340119,R06C01,Plate_03,F09,Male
7811136,205695340119,R07C01,Plate_03,G09,Male
7811169,205695340119,R08C01,Plate_03,H09,Male
7811193,205695340130,R01C01,Plate_03,A10,Male
7811227,205695340130,R02C01,Plate_03,B10,Female
7811250,205695340130,R03C01,Plate_03,C10,Female
7811284,205695340130,R04C01,Plate_03,D10,Male
7811318,205695340130,R05C01,Plate_03,E10,Male
7814676,205695340130,R06C01,Plate_03,F10,Male
7814700,205695340130,R07C01,Plate_03,G10,Female
7814734,205695340130,R08C01,Plate_03,H10,Female
7814767,205695340132,R01C01,Plate_03,A11,Male
7814791,205695340132,R02C01,Plate_03,B11,Male
7814825,205695340132,R03C01,Plate_03,C11,Male
7814858,205695340132,R04C01,Plate_03,D11,Male
7824758,205695340132,R05C01,Plate_03,E11,Female
7824816,205695340132,R06C01,Plate_03,F11,Female
7824840,205695340132,R07C01,Plate_03,G11,Male
7824873,205695340132,R08C01,Plate_03,H11,Male
7824907,205695340184,R01C01,Plate_03,A12,Female
7824931,205695340184,R02C01,Plate_03,B12,Female
7824964,205695340184,R03C01,Plate_03,C12,Female
7824998,205695340184,R04C01,Plate_03,D12,Male
7825029,205695340184,R05C01,Plate_03,E12,Female
7811383,205695340184,R06C01,Plate_03,F12,Male
7811417,205695340184,R07C01,Plate_03,G12,Female
7811441,205695340184,R08C01,Plate_03,H12,Male
162847,206966370016,R01C01,Plate_30,A01,Female
162850,206966370016,R02C01,Plate_30,B01,Male
162853,206966370016,R03C01,Plate_30,C01,Male
162856,206966370016,R04C01,Plate_30,D01,Female
162859,206966370016,R05C01,Plate_30,E01,Female
162862,206966370016,R06C01,Plate_30,F01,Female
162865,206966370016,R07C01,Plate_30,G01,Male
162868,206966370016,R08C01,Plate_30,H01,Female
162874,206966370025,R01C01,Plate_30,A02,Male
162877,206966370025,R02C01,Plate_30,B02,Male
162880,206966370025,R03C01,Plate_30,C02,Female
162883,206966370025,R04C01,Plate_30,D02,Female
162886,206966370025,R05C01,Plate_30,E02,Male
162889,206966370025,R06C01,Plate_30,F02,Male
162892,206966370025,R07C01,Plate_30,G02,Female
162895,206966370025,R08C01,Plate_30,H02,Male
162906,206966370034,R01C01,Plate_30,A03,Female
162909,206966370034,R02C01,Plate_30,B03,Female
162912,206966370034,R03C01,Plate_30,C03,Male
162915,206966370034,R04C01,Plate_30,D03,Female
162918,206966370034,R05C01,Plate_30,E03,Female
162921,206966370034,R06C01,Plate_30,F03,Male
162927,206966370034,R07C01,Plate_30,G03,Female
162930,206966370034,R08C01,Plate_30,H03,Female
162933,206966370036,R01C01,Plate_30,A04,Male
162936,206966370036,R02C01,Plate_30,B04,Female
162939,206966370036,R03C01,Plate_30,C04,Female
162942,206966370036,R04C01,Plate_30,D04,Male
162945,206966370036,R05C01,Plate_30,E04,Female
162948,206966370036,R06C01,Plate_30,F04,Female
162951,206966370036,R07C01,Plate_30,G04,Female
162954,206966370036,R08C01,Plate_30,H04,Male
162977,206966370089,R01C01,Plate_30,A05,Female
162980,206966370089,R02C01,Plate_30,B05,Female
162983,206966370089,R03C01,Plate_30,C05,Female
162986,206966370089,R04C01,Plate_30,D05,Female
162989,206966370089,R05C01,Plate_30,E05,Female
162992,206966370089,R06C01,Plate_30,F05,Male
162995,206966370089,R07C01,Plate_30,G05,Female
162998,206966370089,R08C01,Plate_30,H05,Female
163001,206966370090,R01C01,Plate_30,A06,Male
163004,206966370090,R02C01,Plate_30,B06,Female
163011,206966370090,R03C01,Plate_30,C06,Male
163014,206966370090,R04C01,Plate_30,D06,Male
163017,206966370090,R05C01,Plate_30,E06,Female
163020,206966370090,R06C01,Plate_30,F06,Female
163023,206966370090,R07C01,Plate_30,G06,Male
163026,206966370090,R08C01,Plate_30,H06,Male
163029,206966370091,R01C01,Plate_30,A07,Female
163032,206966370091,R02C01,Plate_30,B07,Male
163035,206966370091,R03C01,Plate_30,C07,Female
163038,206966370091,R04C01,Plate_30,D07,Female
163041,206966370091,R05C01,Plate_30,E07,Male
163044,206966370091,R06C01,Plate_30,F07,Male
163047,206966370091,R07C01,Plate_30,G07,Male
163050,206966370091,R08C01,Plate_30,H07,Female
163053,206966370092,R01C01,Plate_30,A08,Female
163056,206966370092,R02C01,Plate_30,B08,Male
163059,206966370092,R03C01,Plate_30,C08,Male
163062,206966370092,R04C01,Plate_30,D08,Male
163065,206966370092,R05C01,Plate_30,E08,Female
163068,206966370092,R06C01,Plate_30,F08,Female
163071,206966370092,R07C01,Plate_30,G08,Female
163084,206966370092,R08C01,Plate_30,H08,Male
165547,206967090009,R01C01,Plate_30,A09,Male
163090,206967090009,R02C01,Plate_30,B09,Male
163093,206967090009,R03C01,Plate_30,C09,Female
163096,206967090009,R04C01,Plate_30,D09,Male
163099,206967090009,R05C01,Plate_30,E09,Male
163102,206967090009,R06C01,Plate_30,F09,Male
163105,206967090009,R07C01,Plate_30,G09,Female
163108,206967090009,R08C01,Plate_30,H09,Female
163111,206967090011,R01C01,Plate_30,A10,Male
163114,206967090011,R02C01,Plate_30,B10,Male
163117,206967090011,R03C01,Plate_30,C10,Female
163120,206967090011,R04C01,Plate_30,D10,Male
163123,206967090011,R05C01,Plate_30,E10,Male
163126,206967090011,R06C01,Plate_30,F10,Male
163129,206967090011,R07C01,Plate_30,G10,Male
163132,206967090011,R08C01,Plate_30,H10,Female
163135,206967090013,R01C01,Plate_30,A11,Male
163138,206967090013,R02C01,Plate_30,B11,Male
163141,206967090013,R03C01,Plate_30,C11,Female
163144,206967090013,R04C01,Plate_30,D11,Male
163147,206967090013,R05C01,Plate_30,E11,Female
163150,206967090013,R06C01,Plate_30,F11,Male
163153,206967090013,R07C01,Plate_30,G11,Female
